,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
ICV231,-0.008016915,0.0007505696,0.0045465822,0.04959131,0.012867829,0.067527264,-0.03839058,-0.0312755,-0.00469725,-0.038912795,-0.08791675,-0.05251053,0.08545561,-0.08423753,-0.030441072,0.019506276,0.051168747,-0.070994906,0.071115024,0.039738134,0.013455249,-0.042611405,0.0111394115,0.005558852,0.08418181,-0.0057757683,-0.066992275,0.00035706908,0.032073654,0.034779094,-0.050929688,-0.046672627
ICV793,-0.012357844,0.0022543017,0.00699897,0.053324215,0.0053519756,0.060090706,-0.04487012,-0.023222981,-0.017731544,-0.032544497,-0.09044582,-0.04788468,0.090119995,-0.085807554,-0.03548766,0.008312145,0.061026763,-0.07213005,0.067897595,0.045653783,0.0070098257,-0.043252256,-0.005159553,0.006391052,0.09001953,0.0046273656,-0.066744044,0.0032349192,0.034807198,0.021793976,-0.044571243,-0.047548905
ICV127,-0.013856287,0.0013388433,0.010523622,0.05473432,0.0022083893,0.057700157,-0.042045813,-0.022911225,-0.002328448,-0.037314948,-0.09019937,-0.04612366,0.09293641,-0.08410476,-0.02468768,-0.0021450259,0.05830776,-0.0723482,0.068365216,0.05127974,0.009799543,-0.043992326,-0.001972003,0.006641675,0.09143497,-0.0016414411,-0.07144278,0.006054204,0.033529975,0.015053167,-0.035784222,-0.043471
ICV262,-0.012427276,-0.0006733779,0.013560213,0.05167163,0.013562445,0.065222785,-0.037000574,-0.0269928,-0.0049768705,-0.032729007,-0.091078885,-0.04496418,0.087781444,-0.084221855,-0.027356448,0.009301694,0.05863712,-0.07012747,0.07045095,0.046124168,0.006871162,-0.04243702,0.0028235056,0.005561622,0.08328368,-0.0073790327,-0.06664112,-0.0007252097,0.033935793,0.023079842,-0.04295133,-0.051845692
ICV618,-0.0071889637,-0.006221723,0.004246924,0.058545172,0.001988329,0.056340143,-0.048192397,-0.026443008,-0.0063814344,-0.030612532,-0.092159346,-0.045197107,0.09256617,-0.080972046,-0.028456198,0.0010522492,0.059468526,-0.07681078,0.07099688,0.04375057,0.017195238,-0.050602607,-0.010371922,4.9402937e-05,0.08521118,-0.004491098,-0.075325504,-0.0060676597,0.036747813,0.00975359,-0.045335986,-0.04183131
ICV743,-0.0074632256,0.0014676619,0.009392034,0.04542393,0.011396265,0.06404202,-0.038774468,-0.042075735,-0.013889758,-0.02457494,-0.07918145,-0.053697646,0.08323401,-0.083589405,-0.03377603,0.0035911165,0.059716415,-0.06749754,0.07004251,0.049616843,0.010821399,-0.043274127,0.0032015294,0.004470163,0.0931847,-0.0014350563,-0.07092073,0.00082636625,0.040634826,0.01913867,-0.037291303,-0.058563482
ICV200,-0.015046025,0.002397215,0.00860841,0.052773498,0.008261438,0.058346964,-0.04664156,-0.025176572,-0.0092132455,-0.031989694,-0.08967409,-0.044756617,0.087041855,-0.080776826,-0.026806017,0.008234279,0.06167145,-0.075778455,0.07076081,0.047197543,0.012665824,-0.04468273,-0.005483171,0.0075783096,0.09045247,-0.0006388165,-0.07450569,-0.00035259128,0.036114883,0.014688272,-0.03492186,-0.050072163
ICV716,-0.0039224643,-0.0028193295,0.0052111265,0.05930873,0.001463946,0.0636147,-0.050270725,-0.02129495,0.00067349896,-0.035745922,-0.08980499,-0.04960344,0.093975745,-0.07779314,-0.021307837,0.0031119827,0.04936433,-0.07999036,0.07327543,0.039690953,0.017439554,-0.050723128,-0.008551732,0.0034733005,0.08775144,-0.010987319,-0.071467474,0.005647734,0.03442178,0.014841943,-0.04632338,-0.036615144
ICV369,-0.0064561353,-0.003699381,0.0080522215,0.057293113,-0.005059134,0.05155903,-0.048369244,-0.018635642,0.000680808,-0.032643232,-0.092408694,-0.04595209,0.09825662,-0.08218077,-0.017713413,-0.0038812049,0.05120387,-0.080898106,0.072341785,0.04209829,0.019742684,-0.05548302,-0.008348942,0.0015355693,0.08866537,-0.0076492764,-0.08026513,0.0023948848,0.029246321,0.007404876,-0.04340479,-0.039396677
ICV765,-0.0071403235,0.003554158,0.0039309664,0.050931074,0.013539659,0.06795417,-0.038034678,-0.029440267,-0.012615216,-0.028670218,-0.08459808,-0.05325725,0.08764969,-0.0827824,-0.032053977,0.0193889,0.059584737,-0.0706339,0.070441075,0.04300496,0.015189314,-0.042012945,-0.002333099,0.00577089,0.08704968,-0.01222473,-0.072906084,-0.00846301,0.035264872,0.024823878,-0.04799503,-0.049923692
ICV310,-0.011014841,-0.0016928185,0.0043901107,0.0579454,0.013544384,0.06479594,-0.04538778,-0.030718124,-0.009144551,-0.02960937,-0.08956359,-0.043063655,0.08600624,-0.08051463,-0.030734304,0.008279568,0.06386775,-0.07645242,0.07053033,0.048363507,0.011822242,-0.04414606,-0.006151188,0.0031280387,0.08711097,-0.015510142,-0.071599446,-0.00748894,0.0400182,0.01628801,-0.044281702,-0.049057446
ICV89,-0.014204454,0.002787277,0.00731873,0.050581403,0.012027122,0.0613517,-0.041493364,-0.029399874,-0.005629422,-0.034910005,-0.08844625,-0.0451651,0.09052967,-0.08770001,-0.029944345,0.011125585,0.05629508,-0.075244114,0.06753136,0.043399237,0.011027157,-0.042946257,-0.004332995,0.006687673,0.08912933,-0.0034137294,-0.07019133,-0.0022545457,0.034138545,0.0197202,-0.03981977,-0.048239313
ICV685,-0.0031963773,-0.0028367192,0.012783665,0.055699524,0.01484609,0.069891766,-0.03808808,-0.027230138,-0.010579367,-0.025754772,-0.08896225,-0.04567822,0.092520155,-0.08264969,-0.025559552,0.010336291,0.06745654,-0.06638755,0.07597116,0.047026042,0.011016526,-0.041888446,-0.0025965516,0.0009635454,0.0827602,-0.009144079,-0.07316083,-0.0113969,0.032316476,0.015490858,-0.046670638,-0.04629991
ICV180,-0.013943425,-0.008225774,0.007389323,0.04939118,-0.0031272173,0.049599435,-0.04508741,-0.019086726,-0.005791111,-0.032112855,-0.096394904,-0.053210497,0.091421545,-0.08037973,-0.023259386,0.006216144,0.05162114,-0.078226574,0.0696572,0.04506752,0.013009815,-0.050588615,0.0028324015,0.004659338,0.09133422,-0.004730869,-0.07552749,0.0068833977,0.03834188,0.020677945,-0.048607424,-0.04989715
ICV770,-0.009796573,0.004911246,0.0037619185,0.050267875,0.017114226,0.0685627,-0.037749343,-0.030268144,-0.013126179,-0.0291963,-0.08766739,-0.05250285,0.0894209,-0.08447323,-0.03498042,0.0211673,0.06052275,-0.07051298,0.069900274,0.042425863,0.011096431,-0.039226554,-0.0020995531,0.006723782,0.08761965,-0.009767275,-0.06693084,-0.005438693,0.036356702,0.029368265,-0.05047689,-0.049906597
ICV714,-0.007217327,-0.003763361,0.0069253137,0.056955356,-0.0038484968,0.05195251,-0.052262664,-0.022648348,0.0045360215,-0.02765232,-0.096337155,-0.043777592,0.0976466,-0.08233921,-0.023369744,-0.014336053,0.0479569,-0.08711815,0.07255202,0.041899994,0.017792981,-0.061634973,-0.0068896767,-0.0031402698,0.09113879,-0.004500568,-0.07469199,0.0074933916,0.033406667,0.01111427,-0.045085218,-0.03817676
ICV136,-0.013968048,-0.0020121261,0.012099344,0.052177772,0.013117097,0.06312307,-0.03808914,-0.02354821,-0.0069160666,-0.03579767,-0.08961936,-0.04783188,0.088249594,-0.08372408,-0.027534934,0.011837399,0.06294002,-0.06964084,0.06622311,0.047636326,0.0034409324,-0.039700054,0.0030809417,0.0056144763,0.08440811,-0.009121787,-0.06742778,0.00033172965,0.034476094,0.025709452,-0.044129007,-0.051122837
ICV137,-0.007771682,-0.0022342224,0.009316228,0.053187773,0.014979709,0.06700903,-0.039094623,-0.030964615,-0.006555789,-0.030628696,-0.08759878,-0.04688873,0.08841399,-0.08295064,-0.030126914,0.012554996,0.05992685,-0.07172988,0.06995788,0.046518948,0.011962137,-0.043021657,-0.0006369576,0.0049215974,0.08465347,-0.008052405,-0.06938015,-0.005692821,0.03777183,0.021985281,-0.04616974,-0.05023571
ICV117,-0.008529104,0.0015341528,0.0021072817,0.055197105,0.014111986,0.0677333,-0.043723255,-0.03277861,-0.015419175,-0.026866572,-0.085882775,-0.052648574,0.08680559,-0.07883984,-0.027606871,0.017165747,0.06367411,-0.07473385,0.07019717,0.047787204,0.014308025,-0.03907769,-0.0021703243,0.0025829691,0.08843952,-0.007313397,-0.077415414,-0.010070197,0.03660032,0.020322984,-0.04325734,-0.0533022
ICV786,-0.0026472928,-0.008463273,0.008048598,0.057651244,-0.0018917136,0.057620376,-0.046280127,-0.013969864,-0.0051436964,-0.026493616,-0.08845995,-0.050656877,0.09845075,-0.07849003,-0.019780101,0.0026619341,0.05763075,-0.073988155,0.070678286,0.04205645,0.018256834,-0.052136883,-0.009184133,-0.0024744822,0.08297363,-0.010424677,-0.0880586,-0.007961847,0.025890442,0.0036578942,-0.041591857,-0.04127787
ICV349,-0.0030388953,-0.0026373211,0.0029253236,0.05204251,0.007835077,0.06494666,-0.050285302,-0.028037766,-0.013239783,-0.027201459,-0.097082146,-0.054717578,0.09698817,-0.08416763,-0.023094995,0.004308965,0.055587325,-0.07884656,0.073124625,0.03678618,0.013489469,-0.048218843,0.010683071,-0.0068533663,0.09482518,-0.005870249,-0.07448624,-0.0058379397,0.025010902,0.021887552,-0.051736772,-0.04392507
ICV733,-0.0064631207,0.004902647,0.01048566,0.053222705,-0.0038838685,0.055186242,-0.05000174,-0.013932453,0.00037688203,-0.03654658,-0.09120743,-0.046584688,0.095475666,-0.08291053,-0.019959304,-0.0048894994,0.050949432,-0.08301677,0.07120164,0.03967254,0.011831871,-0.05463215,-0.007614609,0.0016768016,0.08971463,-0.0074058212,-0.070949316,0.012069523,0.030499365,0.014359493,-0.043501306,-0.038230777
ICV153,-0.0046158084,0.003537953,0.008811016,0.050035942,0.0051957555,0.06195838,-0.041628283,-0.029718928,-0.0026240181,-0.026615137,-0.08568185,-0.049057536,0.09004335,-0.084442675,-0.027681455,-0.0029902384,0.0593115,-0.07350686,0.07075121,0.048720837,0.015806995,-0.051433593,-0.001156861,0.0005210042,0.0922631,-0.004500564,-0.074390784,-0.0014523342,0.03747578,0.015590078,-0.04197548,-0.04620598
ICV232,-0.008730512,0.0024493262,0.0050817993,0.048111305,0.011457434,0.067343384,-0.03659649,-0.03150385,-0.003900664,-0.038799036,-0.08685652,-0.052553862,0.08444135,-0.084582016,-0.029822018,0.019888986,0.049766075,-0.06995649,0.06946669,0.0406617,0.013591714,-0.04474266,0.0101266205,0.005846964,0.08394099,-0.0072508454,-0.066943556,0.0015910193,0.032726094,0.032867797,-0.050883703,-0.04833999
ICV131,-0.011089335,0.0013732556,0.004010229,0.05550821,0.011646442,0.06588207,-0.038258977,-0.029317508,-0.010753624,-0.034224495,-0.089882106,-0.049220078,0.08369497,-0.08188204,-0.033153474,0.015121626,0.059095986,-0.0708368,0.06684742,0.04844224,0.0055959383,-0.040527187,-0.00025578402,0.009695569,0.08598131,-0.007898193,-0.061393328,0.0018803999,0.03916975,0.025982216,-0.04846503,-0.05086858
ICV422,-0.0005865898,-0.005893152,0.0047985655,0.05705709,0.0016482249,0.05082735,-0.045867287,-0.023757923,0.012424888,-0.0201988,-0.09574065,-0.04458913,0.10537629,-0.07909961,-0.026840158,-0.018638875,0.051000305,-0.08879374,0.06859357,0.040962793,0.02148924,-0.064164594,-0.009775756,-0.010197539,0.09029594,-0.010133449,-0.0821236,-0.0050523356,0.034151554,0.006255732,-0.04619275,-0.03593218
ICV256,-0.011843935,-0.0014945325,0.009374414,0.05492681,0.017533856,0.06751893,-0.037648827,-0.032172743,-0.0062305853,-0.031207552,-0.09110643,-0.04438182,0.087776855,-0.08271375,-0.03174591,0.013767846,0.05788059,-0.07016465,0.072170734,0.043782104,0.0085550705,-0.04072594,0.0002658069,0.008292541,0.08751948,-0.011390809,-0.06441878,-0.0005578473,0.038819686,0.026617348,-0.04782847,-0.051480357
ICV236,-0.014455048,-0.00090939365,0.008653052,0.051685352,0.016505266,0.058120932,-0.039426595,-0.035360888,-0.0065579712,-0.03762097,-0.08659838,-0.04384949,0.08935933,-0.083340645,-0.031441502,0.015179738,0.061115205,-0.072196126,0.06766671,0.046977058,0.007957531,-0.037429497,-0.00092847086,0.012643959,0.08862195,-0.0067020394,-0.06840988,-0.0023764186,0.036877446,0.023566298,-0.03881182,-0.048530124
ICV227,-0.013058075,-0.00039982982,0.007749933,0.05194285,0.017443968,0.06067186,-0.037715316,-0.033639845,-0.013308974,-0.032894254,-0.08879023,-0.04564532,0.08649843,-0.08317053,-0.03568026,0.016003149,0.06587498,-0.0705258,0.070131265,0.04834977,0.007372529,-0.03814021,0.0018342137,0.008373573,0.08713692,-0.0061559826,-0.067427196,-0.003088925,0.036487907,0.026682205,-0.046432935,-0.052496187
ICV52,-0.014127327,0.0044479948,0.006086561,0.05058079,0.011810739,0.066760145,-0.040506355,-0.025034022,-0.0108495,-0.03672914,-0.08925277,-0.049045533,0.08276301,-0.08544172,-0.031668626,0.013800442,0.06073253,-0.071661234,0.06966494,0.046261936,0.007929084,-0.03971543,0.0048491284,0.0058413967,0.08586962,-0.0064801015,-0.06726299,-0.00065334514,0.034086395,0.0292893,-0.04554239,-0.048897862
ICV124,-0.006449824,0.0031286515,0.0020123299,0.053369157,0.013023855,0.066579096,-0.042517465,-0.0341742,-0.018868653,-0.02787465,-0.08549727,-0.05646202,0.0869228,-0.07777406,-0.029098677,0.01741128,0.063516974,-0.07151821,0.07216805,0.04638407,0.016773552,-0.03766109,-0.0045125186,0.004301007,0.085242294,-0.004421018,-0.07681591,-0.010308709,0.03261914,0.019637136,-0.04043819,-0.049256887
ICV171,-0.010826039,0.00084801577,0.00023035659,0.05166335,0.019576758,0.071959905,-0.041377626,-0.03270959,-0.012701005,-0.03667731,-0.0904046,-0.05111006,0.086058356,-0.08364409,-0.029713457,0.022982776,0.054200955,-0.07185483,0.07085934,0.04056795,0.010603071,-0.03751785,0.004215006,0.005976461,0.09193082,-0.0086628795,-0.06479668,-0.0026554465,0.039345864,0.03164635,-0.050182372,-0.04682386
ICV143,-0.011895077,-0.0057760105,0.008466044,0.05317267,0.015129363,0.065745324,-0.036392324,-0.029441465,-0.0004169084,-0.03568229,-0.086940646,-0.048670918,0.0843584,-0.07982372,-0.027635738,0.012742894,0.055459354,-0.06832676,0.06655802,0.04797828,0.008570892,-0.04061193,0.0046889707,0.009834839,0.08469123,-0.008800719,-0.06756301,0.0011334382,0.038487397,0.024993895,-0.04364743,-0.052492227
ICV298,-0.004407862,0.003598906,0.005703282,0.051003173,0.0058075413,0.06339212,-0.048052926,-0.016629253,-0.0073060263,-0.031142011,-0.09320698,-0.04807212,0.09327455,-0.08195745,-0.023958443,0.009348789,0.05555475,-0.080277964,0.07024033,0.03848485,0.012295873,-0.050523482,-0.005308097,-0.00095703546,0.08371382,-0.006995827,-0.07210296,-0.004911553,0.03249404,0.017297618,-0.047248904,-0.040688507
ICV328,-0.009455512,0.002689097,0.00878364,0.054062396,0.012459552,0.06831735,-0.040722538,-0.026672725,-0.005469788,-0.031982753,-0.087872826,-0.049450904,0.08818887,-0.08353338,-0.030439021,0.007962942,0.06311424,-0.07238819,0.07058408,0.049651537,0.011335196,-0.04245332,0.00034360215,0.002675956,0.08553726,-0.0058432072,-0.06821269,-0.00087185577,0.03483832,0.023434706,-0.04345974,-0.04757213
ICV85,-0.011087154,0.0061674276,0.008635489,0.053032942,0.009158861,0.067777336,-0.037976928,-0.02794289,-0.010033448,-0.034177493,-0.08560078,-0.0531609,0.08643144,-0.08059122,-0.028375523,0.016206281,0.061253093,-0.06825574,0.069399305,0.04902384,0.009456928,-0.038832895,-0.0030849949,0.008975824,0.087657824,-0.0037937053,-0.0695023,0.0012501217,0.03244617,0.020082545,-0.038101926,-0.049824625
ICV6,-0.009629199,0.0018752106,0.00094923144,0.053144645,0.0105117,0.06666775,-0.044631436,-0.023313832,-0.008381671,-0.032452323,-0.09007519,-0.05054032,0.089409,-0.08126336,-0.031065073,0.010561943,0.05783016,-0.075842015,0.07184646,0.04152386,0.014497337,-0.044151947,-0.0011013746,0.00203811,0.08806096,-0.009716567,-0.070241384,-0.0047438145,0.034527704,0.023679912,-0.04845991,-0.04337105
ICV280,-0.0068991203,-0.003411634,0.003216052,0.05684705,0.007746665,0.060726315,-0.04599938,-0.021413244,-0.0054955557,-0.031814687,-0.0937485,-0.04691481,0.09281199,-0.08381771,-0.022752775,0.010006726,0.055236533,-0.07809667,0.07246164,0.03885289,0.017115936,-0.04924895,-0.009228073,-0.0003421707,0.08276689,-0.013322879,-0.075950146,-0.005257137,0.031877343,0.01729888,-0.052803114,-0.041130196
ICV296,-0.010281519,-8.083135e-05,0.004984838,0.056106746,0.01430285,0.0662147,-0.04293704,-0.02822703,-0.015091119,-0.035284977,-0.09146056,-0.0452663,0.08553912,-0.08476593,-0.031038733,0.012339376,0.062302023,-0.075210005,0.07094472,0.04685214,0.0059933104,-0.038939327,-0.0004077498,0.0043603014,0.08781225,-0.0070770085,-0.063871115,-0.0011139587,0.03820499,0.023408083,-0.047710355,-0.047783673
ICV625,-0.008283399,-0.00059838593,0.007352292,0.05714852,0.004695993,0.05532411,-0.05092087,-0.021261819,-0.0012681782,-0.0389198,-0.089601144,-0.04898648,0.09684209,-0.079586655,-0.015550579,0.0012784116,0.056752745,-0.07910901,0.06998329,0.03972424,0.012877311,-0.0454569,-0.008005016,0.0011144541,0.086992,-0.0034347884,-0.07537888,0.004798036,0.028459245,0.013717081,-0.03779444,-0.037682544
ICV210,-0.012913222,0.005958981,0.0065336195,0.053069465,0.0055636317,0.06269459,-0.047961894,-0.017868219,-0.01055897,-0.0376973,-0.089791484,-0.04877487,0.09025015,-0.08474341,-0.025630536,0.00727975,0.05740297,-0.07393384,0.06779778,0.044845704,0.008745827,-0.04189062,-0.0025619343,0.006738767,0.093537614,0.0013296008,-0.07159242,0.0072196536,0.03221517,0.022224776,-0.038724482,-0.043245077
ICV800,-0.0053909654,-0.0029557645,0.0051452015,0.05436051,0.014648819,0.068776846,-0.04288929,-0.02973637,-0.011889072,-0.029225875,-0.09330363,-0.045264013,0.08702258,-0.08279831,-0.030164853,0.009938598,0.0564685,-0.07506864,0.0747572,0.042061068,0.011489604,-0.044837985,0.0022118837,-0.0010814723,0.08550665,-0.010543011,-0.069129296,-0.0065829605,0.037250366,0.022393199,-0.05047799,-0.047848716
ICV22,-0.014730075,0.004929982,0.0058998307,0.057137556,0.014343368,0.06619996,-0.041034497,-0.02288356,-0.0048058666,-0.036796015,-0.092985205,-0.04705499,0.0890601,-0.083771706,-0.027309138,0.013550203,0.06261973,-0.07411857,0.07026717,0.045139886,0.009323059,-0.038989976,-0.0050623044,0.0063412525,0.08471627,-0.008086294,-0.066771835,-0.00078434125,0.032450173,0.02454687,-0.044551697,-0.04321507
ICV363,-0.010138497,-0.0010440927,0.0074114716,0.056646854,0.012244364,0.06514247,-0.042659406,-0.02790025,-0.010848894,-0.033210684,-0.09121306,-0.045099214,0.0871789,-0.08053212,-0.02728438,0.011641335,0.057577543,-0.0740346,0.07114769,0.044564538,0.010602322,-0.042559154,-0.0029962882,0.0068467576,0.08826857,-0.010542933,-0.07037944,-0.0020467453,0.035746552,0.019871192,-0.04391606,-0.048292086
ICV355,-0.010712801,-0.0022764672,0.006216418,0.05680629,0.0033858567,0.060083784,-0.04795148,-0.025596073,-0.008450007,-0.03201426,-0.09456806,-0.045041636,0.09099424,-0.08302929,-0.025861617,0.004093576,0.053496823,-0.07963102,0.069562085,0.044760205,0.013667194,-0.050724074,-0.0049069338,0.0025194418,0.08840309,-0.0070144795,-0.07086659,0.0007668659,0.0357873,0.01700579,-0.04659112,-0.04531197
ICV155,-0.013665386,0.0024089292,0.004019066,0.052355222,0.0054826103,0.062153462,-0.046639793,-0.024859186,-0.00727119,-0.03460174,-0.09064571,-0.049911126,0.08387442,-0.08374939,-0.030091844,0.011672141,0.05195926,-0.07714118,0.07003894,0.040042713,0.00888982,-0.046728685,-0.0007696785,0.007941183,0.08828141,-0.0022045188,-0.06304602,0.009617962,0.036516786,0.024943873,-0.04790753,-0.050774854
ICV359,-0.010082906,-0.0024854261,0.004790933,0.052987844,0.010396067,0.059572235,-0.046018153,-0.028438713,-0.008851223,-0.03171669,-0.09566993,-0.044779107,0.08781601,-0.084666125,-0.028457439,0.008182311,0.05694008,-0.08112907,0.07193225,0.04291924,0.011319054,-0.046483696,0.0007662773,0.002401405,0.09151997,-0.008666404,-0.070387185,-0.002683632,0.03843464,0.021365099,-0.048561726,-0.048340287
ICV693,-0.00059022196,-0.0008228496,0.012385979,0.052960128,-0.006571386,0.04835034,-0.04919402,-0.018173363,0.0025034174,-0.021570116,-0.085221164,-0.054458044,0.10475314,-0.07356676,-0.016347151,-0.014951367,0.06102946,-0.07896065,0.069455944,0.044860892,0.020765333,-0.057049282,-0.0062139165,-0.0055458243,0.092893675,-0.0012043901,-0.08923458,0.0010746755,0.028767947,0.00364104,-0.036135316,-0.04423279
ICV94,-0.01116628,0.004789931,0.006876869,0.049812805,0.013722168,0.07031226,-0.04158992,-0.030088156,-0.014054013,-0.034805655,-0.08783716,-0.05221533,0.08587244,-0.08259109,-0.027960885,0.019633532,0.059764694,-0.070281096,0.06796212,0.045832872,0.0056603462,-0.03648249,0.00028679706,0.008286854,0.0893963,-0.0047751516,-0.06548984,-0.00068743154,0.038102712,0.025919065,-0.0432251,-0.050703783
ICV199,-0.006541346,-0.001485806,0.0065884255,0.05687805,0.0051202215,0.057869144,-0.046196204,-0.025747515,0.0030312855,-0.026007537,-0.08802323,-0.051603265,0.09894911,-0.077315055,-0.022837345,-0.0052023046,0.052119255,-0.07910885,0.07187841,0.045593686,0.020562911,-0.052523263,-0.011558482,-0.0004988462,0.08501701,-0.0059013627,-0.076478966,0.0059934966,0.03130451,0.011758115,-0.039882265,-0.040654205
ICV372,-0.0052870903,-0.004917549,0.009126054,0.057072517,-0.004146982,0.04698318,-0.05005341,-0.017233733,0.0070943143,-0.029590862,-0.08971599,-0.044939503,0.101188615,-0.07902245,-0.017435879,-0.015777785,0.05187138,-0.08695592,0.06655579,0.046330832,0.017051471,-0.061126545,-0.010870997,-0.005463292,0.087350205,-0.006566163,-0.081367776,0.006643437,0.03148064,0.0022698082,-0.040052384,-0.040884215
ICV668,-0.009948883,0.006224391,0.004322362,0.053631082,0.011983201,0.06636348,-0.04220696,-0.0333891,-0.016019452,-0.0313409,-0.084007286,-0.054240115,0.08890152,-0.080064,-0.031705968,0.017737944,0.06674124,-0.07065661,0.071050875,0.04852282,0.012142993,-0.037816577,-0.0065723825,0.004655391,0.08712686,-0.0040152,-0.07069307,-0.004075464,0.03474477,0.021378756,-0.041032594,-0.04745429
ICV258,-0.009110822,-0.0010403469,0.011527436,0.053330876,0.012158884,0.06539437,-0.038840264,-0.030118145,-0.0036603976,-0.029831998,-0.089895725,-0.044094965,0.09255202,-0.0847923,-0.028402267,0.007112343,0.059402857,-0.07214594,0.07152409,0.046834767,0.011607016,-0.04621371,-0.0015073903,0.0031544846,0.08422269,-0.008577418,-0.06746345,-0.0046808124,0.03494947,0.018775491,-0.045521323,-0.0471903
ICV69,-0.013231649,-0.0024794713,0.0035793348,0.05175353,0.0063540414,0.058304995,-0.045436542,-0.025013536,-0.005106453,-0.03151488,-0.09017722,-0.04834242,0.09130097,-0.085037045,-0.030280102,0.005242411,0.057683308,-0.07536305,0.06935046,0.043950677,0.016234377,-0.047498763,-0.004133243,0.0026547555,0.08812484,-0.007502746,-0.07453134,-0.0038656965,0.035535157,0.01930713,-0.04563542,-0.04497896
ICV267,-0.0071318517,-0.005225554,0.008673854,0.054058276,-0.00097564235,0.052798733,-0.044383876,-0.022533443,0.000112967566,-0.033996068,-0.09391031,-0.0532099,0.09868868,-0.077744655,-0.02254926,-0.0035048723,0.054230794,-0.075450435,0.064866975,0.04550107,0.011758452,-0.049014177,0.003125921,0.00087669864,0.0877523,0.00928095,-0.07087895,0.0056776404,0.031046586,0.013057194,-0.04010488,-0.047417536
ICV19,-0.013697645,0.005537103,0.006678626,0.05145489,0.016768022,0.06728995,-0.045617014,-0.028983498,-0.007617756,-0.034945037,-0.08948193,-0.047275268,0.09145697,-0.08229643,-0.0266299,0.012518182,0.05873599,-0.07242864,0.06832299,0.04442025,0.0068434677,-0.036768273,-0.00647665,0.009934878,0.08882322,-0.0044580586,-0.065583445,0.00074572116,0.034670323,0.020746803,-0.035249576,-0.043156102
ICV332,-0.010909385,-0.0006811209,0.0073281173,0.055455178,0.011492604,0.06579454,-0.039656665,-0.030097283,-0.0073235296,-0.030531565,-0.08976571,-0.043352306,0.08609979,-0.08478826,-0.03550923,0.0041177683,0.061084725,-0.07327697,0.06955791,0.051695384,0.010052942,-0.04495711,7.205829e-05,0.0036232919,0.08338202,-0.007151004,-0.06591447,-0.0039857365,0.035921678,0.019103268,-0.043853886,-0.049582753
ICV172,-0.014210499,-0.0050277617,0.0016814484,0.05462256,0.016585324,0.06975235,-0.039071757,-0.032049466,-0.0052316077,-0.038370475,-0.092722684,-0.049059406,0.08626415,-0.084128864,-0.03558538,0.02027726,0.05500915,-0.06843559,0.069602706,0.042165235,0.009365136,-0.03711536,0.007121928,0.0078059584,0.08905757,-0.006033849,-0.06367672,-0.0018637776,0.039965913,0.034223378,-0.051359028,-0.047616962
ICV253,-0.0119764125,0.00040888786,0.0083177425,0.05148939,0.012191974,0.062325746,-0.040813997,-0.029670326,-0.008659531,-0.02840339,-0.09455639,-0.048119083,0.087910995,-0.083475456,-0.027745416,0.010953274,0.056611415,-0.07126288,0.06986288,0.047622472,0.011095225,-0.044533037,-0.0021647885,0.007667942,0.08616406,-0.0016299263,-0.07004267,-0.00015096739,0.03459253,0.020911822,-0.04158776,-0.050254427
ICV364,-0.009767216,0.0006353352,0.010542825,0.056589738,0.015663896,0.06367093,-0.04230136,-0.030593077,-0.0057259016,-0.030756572,-0.089327715,-0.04241951,0.0894808,-0.0824,-0.025398681,0.009556357,0.059257627,-0.07897747,0.06966576,0.04681051,0.00915772,-0.043089762,-0.0036405884,0.0051211044,0.085803665,-0.007980034,-0.07022559,-0.0017062649,0.033897266,0.017159466,-0.04061321,-0.052688856
ICV27,-0.014282511,0.0033100564,0.006501483,0.05423382,0.010130223,0.06292161,-0.048929807,-0.016536936,-0.003998002,-0.038174767,-0.09369136,-0.044572584,0.09309682,-0.083918646,-0.024733711,0.0050828513,0.05798821,-0.0772241,0.07171963,0.038509842,0.008398791,-0.043221638,-0.0040129907,0.0029331548,0.08752002,-0.0046523362,-0.06749613,0.0025721006,0.02861865,0.01948322,-0.03951794,-0.03867473
ICV10,-0.010635972,-0.000103805214,0.006100771,0.05159119,0.013665637,0.06277085,-0.04062923,-0.02973846,-0.012885282,-0.03247181,-0.09085123,-0.051421277,0.084291115,-0.08309809,-0.029263131,0.014422808,0.059434116,-0.07189015,0.06983245,0.044647224,0.010093244,-0.03998678,0.0039354004,0.00849825,0.089866124,-0.0023514517,-0.0684731,0.0003641583,0.036931805,0.029163897,-0.04728403,-0.052629862
ICV788,-0.009166361,-0.00053886324,0.006571955,0.04991606,0.0057995617,0.05982659,-0.04470835,-0.026238468,-0.00047095865,-0.029702153,-0.09465373,-0.04412383,0.090340406,-0.086773716,-0.024641266,-0.00041314214,0.046279814,-0.078269444,0.0715545,0.041116457,0.017021002,-0.053863175,0.00039101392,-0.0007682312,0.085530505,-0.0075534172,-0.07679304,-0.0018765107,0.031544324,0.018326275,-0.04275689,-0.044363193
